#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       2.615625713079e+02       8.371848774824e-04      -2.828292071828e+00      -3.356875626559e-02      -3.537443351265e-02      -2.652652647478e-02      -7.504724196299e-04      -5.311173483820e-03      -2.253638871583e+00      -2.678576220593e-02       1.024885518725e-01       1.023659564020e-01      -4.869234255671e-01      -5.078920745908e-03       1.389063671413e-02      -1.985943524047e+01       7.786318216872e-02      -4.890324890203e-01      -5.013830014866e-03       1.466618010457e-02       3.311751559940e-01 
       2.616730795943e+02       8.376539280754e-04      -2.823430383250e+00      -3.374909168215e-02      -3.577690370698e-02      -2.699037429734e-02      -7.774679157242e-04      -5.405863141645e-03      -2.250743586932e+00      -2.694067113874e-02       1.024671501607e-01       1.023415133172e-01      -4.862715288617e-01      -5.096771923321e-03       1.351162492924e-02      -1.986811376150e+01       7.787521596747e-02      -4.883905294892e-01      -5.032146019377e-03       1.429187140325e-02       3.311726160945e-01 
       2.617835878807e+02       8.381230761146e-04      -2.818542270671e+00      -3.392880925390e-02      -3.618138849669e-02      -2.745544901139e-02      -8.047454174241e-04      -5.500834094966e-03      -2.247831295223e+00      -2.709494235180e-02       1.024457275226e-01       1.023170447505e-01      -4.856171246553e-01      -5.114340089997e-03       1.313207045622e-02      -1.987679368865e+01       7.788724676391e-02      -4.877460048268e-01      -5.050182836908e-03       1.391699027881e-02       3.311700740917e-01 
       2.618940961672e+02       8.385923216002e-04      -2.813627824188e+00      -3.410790606808e-02      -3.658789104536e-02      -2.792174271391e-02      -8.323067734501e-04      -5.596085233935e-03      -2.244902066177e+00      -2.724857380389e-02       1.024242841693e-01       1.022925509905e-01      -4.849602535397e-01      -5.131624630592e-03       1.275199434163e-02      -1.988547502072e+01       7.789927454105e-02      -4.870989549006e-01      -5.067939829859e-03       1.354155743581e-02       3.311675299909e-01 
       2.620046044536e+02       8.390616645320e-04      -2.808687134327e+00      -3.428637921644e-02      -3.699641445020e-02      -2.838924740382e-02      -8.601538349873e-04      -5.691615433612e-03      -2.241955969741e+00      -2.740156346916e-02       1.024028203118e-01       1.022680323254e-01      -4.843009561966e-01      -5.148624946598e-03       1.237141764622e-02      -1.989415775651e+01       7.791129928201e-02      -4.864494196978e-01      -5.085416377457e-03       1.316559359519e-02       3.311649837973e-01 
       2.621151127400e+02       8.395311049103e-04      -2.803720292043e+00      -3.446422579523e-02      -3.740696174124e-02      -2.885795498204e-02      -8.882884555663e-04      -5.787423553996e-03      -2.238993076084e+00      -2.755390933726e-02       1.023813361610e-01       1.022434890436e-01      -4.836392733949e-01      -5.165340456360e-03       1.199036144367e-02      -1.990284189480e+01       7.792332097004e-02      -4.857974393230e-01      -5.102611875785e-03       1.278911949292e-02       3.311624355165e-01 
       2.622256210265e+02       8.400006427350e-04      -2.798727388717e+00      -3.464144290522e-02      -3.781953588049e-02      -2.932785725156e-02      -9.167124909433e-04      -5.883508440053e-03      -2.236013455596e+00      -2.770560941336e-02       1.023598319275e-01       1.022189214331e-01      -4.829752459883e-01      -5.181770595099e-03       1.160884681945e-02      -1.991152743442e+01       7.793533958853e-02      -4.851430539959e-01      -5.119525737811e-03       1.241215587873e-02       3.311598851540e-01 
       2.623361293129e+02       8.404702780061e-04      -2.793708516161e+00      -3.481802765175e-02      -3.823413976108e-02      -2.979894591744e-02      -9.454277989783e-04      -5.979868921751e-03      -2.233017178889e+00      -2.785666171823e-02       1.023383078219e-01       1.021943297820e-01      -4.823089149131e-01      -5.197914814924e-03       1.122689486956e-02      -1.992021437414e+01       7.794735512100e-02      -4.844863040482e-01      -5.136157393410e-03       1.203472351485e-02       3.311573327154e-01 
       2.624466375993e+02       8.409400107237e-04      -2.788663766610e+00      -3.499397714476e-02      -3.865077620643e-02      -3.027121258690e-02      -9.744362395115e-04      -6.076503814093e-03      -2.230004316790e+00      -2.800706428837e-02       1.023167640546e-01       1.021697143782e-01      -4.816403211855e-01      -5.213772584854e-03       1.084452669933e-02      -1.992890271276e+01       7.795936755109e-02      -4.838272299223e-01      -5.152506289393e-03       1.165684317469e-02       3.311547782064e-01 
       2.625571458857e+02       8.414098408878e-04      -2.783593232727e+00      -3.516928849876e-02      -3.906944796935e-02      -3.074464876942e-02      -1.003739674239e-03      -6.173411917154e-03      -2.226974940346e+00      -2.815681517604e-02       1.022952008357e-01       1.021450755096e-01      -4.809695058990e-01      -5.229343390827e-03       1.046176342222e-02      -1.993759244908e+01       7.797137686260e-02      -4.831658721678e-01      -5.168571889522e-03       1.127853564153e-02       3.311522216328e-01 
       2.626676541722e+02       8.418797684984e-04      -2.778497007599e+00      -3.534395883292e-02      -3.949015773123e-02      -3.121924587673e-02      -1.033339966587e-03      -6.270592016117e-03      -2.223929120817e+00      -2.830591244936e-02       1.022736183754e-01       1.021204134638e-01      -4.802965102223e-01      -5.244626735722e-03       1.007862615858e-02      -1.994628358188e+01       7.798338303943e-02      -4.825022714399e-01      -5.184353674541e-03       1.089982170729e-02       3.311496630005e-01 
       2.627781624586e+02       8.423497935556e-04      -2.773375184740e+00      -3.551798527103e-02      -3.991290810115e-02      -3.169499522301e-02      -1.063238981582e-03      -6.368042881313e-03      -2.220866929676e+00      -2.845435419238e-02       1.022520168835e-01       1.020957285284e-01      -4.796213753966e-01      -5.259622139367e-03       9.695136034490e-03      -1.995497610996e+01       7.799538606562e-02      -4.818364684665e-01      -5.199851141865e-03       1.052072217051e-02       3.311471023156e-01 
       2.628886707450e+02       8.428199160594e-04      -2.768227858084e+00      -3.569136494157e-02      -4.033770161502e-02      -3.217188802488e-02      -1.093438585725e-03      -6.465763268260e-03      -2.217788438607e+00      -2.860213850521e-02       1.022303965696e-01       1.020710209908e-01      -4.789441427329e-01      -5.274329138552e-03       9.311314180505e-03      -1.996367003211e+01       7.800738592536e-02      -4.811685038608e-01      -5.215063803583e-03       1.014125783131e-02       3.311445395841e-01 
       2.629991790315e+02       8.432901360098e-04      -2.763055121993e+00      -3.586409497771e-02      -4.076454073473e-02      -3.264991540158e-02      -1.123940646857e-03      -6.563751917704e-03      -2.214693719504e+00      -2.874926350412e-02       1.022087576434e-01       1.020462911383e-01      -4.782648536100e-01      -5.288747287044e-03       8.927181730468e-03      -1.997236534711e+01       7.801938260294e-02      -4.804984182394e-01      -5.229991187747e-03       9.761449493348e-03       3.311419748123e-01 
       2.631096873179e+02       8.437604534069e-04      -2.757857071248e+00      -3.603617251735e-02      -4.119342784725e-02      -3.312906837506e-02      -1.154747034030e-03      -6.662007555668e-03      -2.211582844469e+00      -2.889572732164e-02       1.021871003142e-01       1.020215392581e-01      -4.775835494717e-01      -5.302876155596e-03       8.542759820300e-03      -1.998106205375e+01       7.803137608280e-02      -4.798262523133e-01      -5.244632839380e-03       9.381317964732e-03       3.311394080064e-01 
       2.631986076582e+02       8.441389644033e-04      -2.753656151688e+00      -3.617415878493e-02      -4.154001979552e-02      -3.351542924154e-02      -1.179757577486e-03      -6.741261793098e-03      -2.209068002156e+00      -2.901309791998e-02       1.021696605547e-01       1.020016068932e-01      -4.770339041979e-01      -5.314034616936e-03       8.233239443928e-03      -1.998806085633e+01       7.804102428762e-02      -4.792839122073e-01      -5.256206469070e-03       9.075225126747e-03       3.311373411571e-01 
       2.632875279984e+02       8.445175384925e-04      -2.749438953348e+00      -3.631171925104e-02      -4.188794040195e-02      -3.390250823862e-02      -1.204967345255e-03      -6.820687382432e-03      -2.206542784112e+00      -2.913003827469e-02       1.021522091244e-01       1.019816606016e-01      -4.764830028082e-01      -5.325005307235e-03       7.923556350778e-03      -1.999506055853e+01       7.805067040407e-02      -4.787402729045e-01      -5.267594594470e-03       8.768947353495e-03       3.311352729984e-01 
       2.633764483387e+02       8.448961756745e-04      -2.745205526201e+00      -3.644885243131e-02      -4.223719080217e-02      -3.429030055206e-02      -1.230377312426e-03      -6.900283639304e-03      -2.204007228188e+00      -2.924654743599e-02       1.021347461321e-01       1.019617005325e-01      -4.759308669793e-01      -5.335788026842e-03       7.613721551986e-03      -2.000206115969e+01       7.806031442421e-02      -4.781953557411e-01      -5.278797002538e-03       8.462495488483e-03       3.311332035337e-01 
       2.634438858742e+02       8.451833776710e-04      -2.741984087946e+00      -3.655256895523e-02      -4.250295104915e-02      -3.458487642399e-02      -1.249782420388e-03      -6.960763129672e-03      -2.202077382669e+00      -2.933462034793e-02       1.021214944874e-01       1.019465536426e-01      -4.755113151880e-01      -5.343840228451e-03       7.378647217426e-03      -2.000737104217e+01       7.806762708436e-02      -4.777812494599e-01      -5.287168991838e-03       8.229971755085e-03       3.311316331748e-01 
       2.635113234097e+02       8.454706159571e-04      -2.738753366047e+00      -3.665603821588e-02      -4.276947726581e-02      -3.487985765387e-02      -1.269303664945e-03      -7.021340083456e-03      -2.200141629443e+00      -2.942244429648e-02       1.021082363024e-01       1.019313989791e-01      -4.750910753319e-01      -5.351784121610e-03       7.143496760486e-03      -2.001268144107e+01       7.807493853083e-02      -4.773664298119e-01      -5.295433955237e-03       7.997358854994e-03       3.311300620682e-01 
       2.635787609452e+02       8.457578905326e-04      -2.735513382507e+00      -3.675925956808e-02      -4.303676990962e-02      -3.517524209503e-02      -1.288941471752e-03      -7.082014195118e-03      -2.198199985117e+00      -2.951001887534e-02       1.020949716245e-01       1.019162366074e-01      -4.746701568928e-01      -5.359619627438e-03       6.908274982930e-03      -2.001799235613e+01       7.808224876021e-02      -4.769509061448e-01      -5.303591808025e-03       7.764661517841e-03       3.311284902155e-01 
       2.636461984807e+02       8.460452013977e-04      -2.732264159385e+00      -3.686223236734e-02      -4.330482942697e-02      -3.547102758738e-02      -1.308696266523e-03      -7.142785157117e-03      -2.196252466327e+00      -2.959734368050e-02       1.020817005011e-01       1.019010665923e-01      -4.742485693599e-01      -5.367346669413e-03       6.672986685870e-03      -2.002330378705e+01       7.808955776912e-02      -4.765346878178e-01      -5.311642467856e-03       7.531884472869e-03       3.311269176183e-01 
       2.637136360162e+02       8.463325485523e-04      -2.729005718799e+00      -3.696495596983e-02      -4.357365625308e-02      -3.576721195748e-02      -1.328568475022e-03      -7.203652659912e-03      -2.194299089735e+00      -2.968441831030e-02       1.020684229794e-01       1.018858889989e-01      -4.738263222290e-01      -5.374965173375e-03       6.437636669661e-03      -2.002861573357e+01       7.809686555421e-02      -4.761177842009e-01      -5.319585854751e-03       7.299032448828e-03       3.311253442781e-01 
       2.637810735517e+02       8.466199319965e-04      -2.725738082925e+00      -3.706742973243e-02      -4.384325081196e-02      -3.606379301853e-02      -1.348558523049e-03      -7.264616391965e-03      -2.192339872032e+00      -2.977124236538e-02       1.020551391067e-01       1.018707038922e-01      -4.734034250028e-01      -5.382475067526e-03       6.202229733801e-03      -2.003392819541e+01       7.810417211213e-02      -4.757002046748e-01      -5.327421891102e-03       7.066110173866e-03       3.311237701964e-01 
       2.638485110872e+02       8.469073517302e-04      -2.722461273997e+00      -3.716965301266e-02      -4.411361351634e-02      -3.636076857041e-02      -1.368666836428e-03      -7.325676039748e-03      -2.190374829934e+00      -2.985781544875e-02       1.020418489303e-01       1.018555113373e-01      -4.729798871903e-01      -5.389876282433e-03       5.966770676829e-03      -2.003924117229e+01       7.811147743957e-02      -4.752819586310e-01      -5.335150501667e-03       6.833122375420e-03       3.311221953750e-01 
       2.639416226750e+02       8.473042542822e-04      -2.717921920690e+00      -3.731038071423e-02      -4.448816885085e-02      -3.677144953661e-02      -1.396625720037e-03      -7.410138678747e-03      -2.187652137768e+00      -2.997693444197e-02       1.020234887960e-01       1.018345227242e-01      -4.723940696741e-01      -5.399916462101e-03       5.641593545588e-03      -2.004657769133e+01       7.812156193978e-02      -4.747034046771e-01      -5.345644768714e-03       6.511335173733e-03       3.311200197925e-01 
       2.640347342627e+02       8.477012260150e-04      -2.713365181632e+00      -3.745062799675e-02      -4.486419032824e-02      -3.718287245362e-02      -1.424811992191e-03      -7.494782728864e-03      -2.184918418306e+00      -3.009557321014e-02       1.020051168586e-01       1.018135202068e-01      -4.718070741766e-01      -5.409749163735e-03       5.316338822329e-03      -2.005391519095e+01       7.813164407928e-02      -4.741236228057e-01      -5.355933920977e-03       6.189444509490e-03       3.311178428071e-01 
       2.641278458505e+02       8.480982669287e-04      -2.708791115887e+00      -3.759039317567e-02      -4.524167892692e-02      -3.759503140545e-02      -1.453226773676e-03      -7.579607346248e-03      -2.182173715798e+00      -3.021373073035e-02       1.019867332423e-01       1.017925039559e-01      -4.712189257829e-01      -5.419374226778e-03       4.991019126177e-03      -2.006125367043e+01       7.814172384950e-02      -4.735426378251e-01      -5.366017782625e-03       5.867462816762e-03       3.311156644231e-01 
       2.642209574382e+02       8.484953770232e-04      -2.704199782730e+00      -3.772967456895e-02      -4.562063558295e-02      -3.800792042792e-02      -1.481871185147e-03      -7.664611679900e-03      -2.179418074588e+00      -3.033140598831e-02       1.019683380709e-01       1.017714741421e-01      -4.706296495975e-01      -5.428791499262e-03       4.665647071016e-03      -2.006859312903e+01       7.815180124191e-02      -4.729604744753e-01      -5.375896185271e-03       5.545402523968e-03       3.311134846449e-01 
       2.643140690260e+02       8.488925562987e-04      -2.699591241644e+00      -3.786847049707e-02      -4.600106118959e-02      -3.842153350878e-02      -1.510746347075e-03      -7.749794871694e-03      -2.176651539116e+00      -3.044859797838e-02       1.019499314683e-01       1.017504309361e-01      -4.700392707442e-01      -5.438000837805e-03       4.340235264986e-03      -2.007593356601e+01       7.816187624806e-02      -4.723771574450e-01      -5.385568968166e-03       5.223276053868e-03       3.311113034770e-01 
       2.644071806137e+02       8.492898047550e-04      -2.694965552321e+00      -3.800677928307e-02      -4.638295659700e-02      -3.883586458781e-02      -1.539853379676e-03      -7.835156056408e-03      -2.173874153914e+00      -3.056530570361e-02       1.019315135584e-01       1.017293745083e-01      -4.694478143640e-01      -5.447002107609e-03       4.014796309970e-03      -2.008327498065e+01       7.817194885956e-02      -4.717927114529e-01      -5.395035979122e-03       4.901095824165e-03       3.311091209238e-01 
       2.645002922015e+02       8.496871223923e-04      -2.690322774661e+00      -3.814459925254e-02      -4.676632261177e-02      -3.925090755688e-02      -1.569193402850e-03      -7.920694361749e-03      -2.171085963608e+00      -3.068152817582e-02       1.019130844646e-01       1.017083050292e-01      -4.688553056147e-01      -5.455795182463e-03       3.689342801095e-03      -2.009061737221e+01       7.818201906808e-02      -4.712071612486e-01      -5.404297074545e-03       4.578874246995e-03       3.311069369900e-01 
       2.646038286060e+02       8.501290051305e-04      -2.685140197405e+00      -3.829727360141e-02      -4.719433819116e-02      -3.971324733783e-02      -1.602093291752e-03      -8.016016480858e-03      -2.167972973244e+00      -3.081019198942e-02       1.018925790592e-01       1.016848614838e-01      -4.681952542715e-01      -5.465328126862e-03       3.327449608451e-03      -2.009878296756e+01       7.819321391018e-02      -4.705547861794e-01      -5.414353094669e-03       4.220543151933e-03       3.311045069263e-01 
       2.647073650106e+02       8.505709734078e-04      -2.679936648442e+00      -3.844933918818e-02      -4.762417403821e-02      -4.017645119402e-02      -1.635284186049e-03      -8.111555295240e-03      -2.164846739750e+00      -3.093825326430e-02       1.018720601479e-01       1.016614022456e-01      -4.675339674778e-01      -5.474603352848e-03       2.965571280342e-03      -2.010694976891e+01       7.820440575961e-02      -4.699011105527e-01      -5.424154169444e-03       3.862193319145e-03       3.311020751677e-01 
       2.648109014151e+02       8.510130272244e-04      -2.674712211034e+00      -3.860079372198e-02      -4.805583106884e-02      -4.064051051985e-02      -1.668767623509e-03      -8.207309575045e-03      -2.161707324879e+00      -3.106571068011e-02       1.018515279000e-01       1.016379275484e-01      -4.668714798856e-01      -5.483620724271e-03       2.603725099627e-03      -2.011511777525e+01       7.821559460522e-02      -4.692461685237e-01      -5.433700138889e-03       3.503841784806e-03       3.310996417206e-01 
       2.649144378197e+02       8.514551665803e-04      -2.669466968759e+00      -3.875163491595e-02      -4.848931012994e-02      -4.110541663726e-02      -1.702545140991e-03      -8.303278079801e-03      -2.158554790519e+00      -3.119256293007e-02       1.018309824847e-01       1.016144376257e-01      -4.662078261655e-01      -5.492380118090e-03       2.241928335567e-03      -2.012328698556e+01       7.822678043591e-02      -4.685899942882e-01      -5.442990856165e-03       3.145505573109e-03       3.310972065916e-01 
       2.650179742242e+02       8.518973914755e-04      -2.664201005513e+00      -3.890186048722e-02      -4.892461199870e-02      -4.157116079582e-02      -1.736618274332e-03      -8.399459558456e-03      -2.155389198692e+00      -3.131880872098e-02       1.018104240712e-01       1.015909327111e-01      -4.655430410046e-01      -5.500881424377e-03       1.880198242971e-03      -2.013145739883e+01       7.823796324071e-02      -4.679326220819e-01      -5.452026187581e-03       2.787201695346e-03       3.310947697874e-01 
       2.651215106288e+02       8.523397019100e-04      -2.658914405504e+00      -3.905146815696e-02      -4.936173738199e-02      -4.203773417305e-02      -1.770988558234e-03      -8.495852749440e-03      -2.152210611557e+00      -3.144444677332e-02       1.017898528280e-01       1.015674130379e-01      -4.648771591055e-01      -5.509124546300e-03       1.518552061342e-03      -2.013962901404e+01       7.824914300875e-02      -4.672740861775e-01      -5.460806012588e-03       2.428947148999e-03       3.310923313148e-01 
       2.652250470333e+02       8.527820978839e-04      -2.653607253259e+00      -3.920045565043e-02      -4.980068691566e-02      -4.250512787457e-02      -1.805657526147e-03      -8.592456380707e-03      -2.149019091403e+00      -3.156947582126e-02       1.017692689239e-01       1.015438788391e-01      -4.642102151834e-01      -5.517109400129e-03       1.157007014020e-03      -2.014780183019e+01       7.826031972924e-02      -4.666144208840e-01      -5.469330223779e-03       2.070758916824e-03       3.310898911806e-01 
       2.653285834379e+02       8.532245793972e-04      -2.648279633616e+00      -3.934882069694e-02      -5.024146116393e-02      -4.297333293431e-02      -1.840626710154e-03      -8.689269169800e-03      -2.145814700649e+00      -3.169389461277e-02       1.017486725271e-01       1.015203303477e-01      -4.635422439654e-01      -5.524835915219e-03       7.955803073347e-04      -2.015597584625e+01       7.827149339149e-02      -4.659536605442e-01      -5.477598726886e-03       1.712653965938e-03       3.310874493917e-01 
       2.654321198424e+02       8.536671464499e-04      -2.642931631729e+00      -3.949656102993e-02      -5.068406061868e-02      -4.344234031480e-02      -1.875897640852e-03      -8.786289823899e-03      -2.142597501847e+00      -3.181770190958e-02       1.017280638057e-01       1.014967677963e-01      -4.628732801879e-01      -5.532304034008e-03       4.342891297512e-04      -2.016415106122e+01       7.828266398492e-02      -4.652918395330e-01      -5.485611440778e-03       1.354649246914e-03       3.310850059553e-01 
       2.655356562469e+02       8.541097990420e-04      -2.637563333065e+00      -3.964367438697e-02      -5.112848569883e-02      -4.391214090731e-02      -1.911471847232e-03      -8.883517039878e-03      -2.139367557673e+00      -3.194089648735e-02       1.017074429278e-01       1.014731914176e-01      -4.622033585953e-01      -5.539513712009e-03       7.315065102487e-05      -2.017232747407e+01       7.829383149903e-02      -4.646289922429e-01      -5.493368297300e-03       9.967616928348e-04       3.310825608783e-01 
       2.656391926515e+02       8.545525371736e-04      -2.632174823403e+00      -3.979015850979e-02      -5.157473674966e-02      -4.438272553218e-02      -1.947350856564e-03      -8.980949504364e-03      -2.136124930932e+00      -3.206347713563e-02       1.016868100609e-01       1.014496014439e-01      -4.615325139379e-01      -5.546464917797e-03      -2.878179786485e-04      -2.018050508379e+01       7.830499592343e-02      -4.639651529446e-01      -5.500869239631e-03       6.390082182505e-04       3.310801141680e-01 
       2.657235564815e+02       8.549133535734e-04      -2.627769258629e+00      -3.990905031586e-02      -5.193970258612e-02      -4.476674192775e-02      -1.976812317204e-03      -9.060490543083e-03      -2.133473430936e+00      -3.216290389352e-02       1.016699891811e-01       1.014303699030e-01      -4.609852359862e-01      -5.551937796989e-03      -5.818060051212e-04      -2.018716927143e+01       7.831409066011e-02      -4.634235317597e-01      -5.506791929691e-03       3.476133639383e-04       3.310781193299e-01 
       2.658079203115e+02       8.552742267660e-04      -2.623350378921e+00      -4.002752163646e-02      -5.230588104194e-02      -4.515126769152e-02      -2.006477984694e-03      -9.140166254155e-03      -2.130813586408e+00      -3.226192160641e-02       1.016531605433e-01       1.014111296155e-01      -4.604373870562e-01      -5.557239051125e-03      -8.756606324949e-04      -2.019383425248e+01       7.832318333306e-02      -4.628812931650e-01      -5.512544661128e-03       5.632787886479e-05       3.310761234163e-01 
       2.658922841414e+02       8.556351567514e-04      -2.618918231145e+00      -4.014557125605e-02      -5.267327219369e-02      -4.553629775352e-02      -2.036348682405e-03      -9.219975912125e-03      -2.128145431507e+00      -3.236052964019e-02       1.016363242378e-01       1.013918807067e-01      -4.598889859517e-01      -5.562368682422e-03      -1.169372613778e-03      -2.020050002640e+01       7.833227393678e-02      -4.623384556846e-01      -5.518127421835e-03      -2.348391148788e-04       3.310741264310e-01 
       2.659766479714e+02       8.559961435296e-04      -2.614472862304e+00      -4.026319796101e-02      -5.304187608439e-02      -4.592182701292e-02      -2.066425232756e-03      -9.299918787117e-03      -2.125469000445e+00      -3.245872736701e-02       1.016194803550e-01       1.013726233020e-01      -4.593400514759e-01      -5.567326698836e-03      -1.462932711950e-03      -2.020716659264e+01       7.834136246584e-02      -4.617950378517e-01      -5.523540205464e-03      -5.258785043859e-04       3.310721283783e-01 
       2.660060859288e+02       8.561221198043e-04      -2.612918590162e+00      -4.030414292648e-02      -5.317078233282e-02      -4.605647032861e-02      -2.076968758225e-03      -9.327845311699e-03      -2.124533143759e+00      -3.249289585088e-02       1.016136010754e-01       1.013659016371e-01      -4.591483839389e-01      -5.569016364376e-03      -1.565330274465e-03      -2.020949301400e+01       7.834453333249e-02      -4.616052841896e-01      -5.525388940530e-03      -6.274022263321e-04       3.310714309262e-01 
       2.660355238862e+02       8.562481029941e-04      -2.611362715975e+00      -4.034503619909e-02      -5.329983624456e-02      -4.619117358286e-02      -2.087537483098e-03      -9.355787936028e-03      -2.123596285000e+00      -3.252701427401e-02       1.016077208879e-01       1.013591789582e-01      -4.589566545471e-01      -5.570685136541e-03      -1.667707828519e-03      -2.021181953174e+01       7.834770394564e-02      -4.614154629097e-01      -5.527216979291e-03      -7.289089162447e-04       3.310707333449e-01 
       2.660649618436e+02       8.563740930989e-04      -2.609805241752e+00      -4.038587772744e-02      -5.342903781854e-02      -4.632593655630e-02      -2.098131442230e-03      -9.383746628715e-03      -2.122658425628e+00      -3.256108261028e-02       1.016018397965e-01       1.013524552708e-01      -4.587648640994e-01      -5.572333016162e-03      -1.770064982555e-03      -2.021414614584e+01       7.835087430507e-02      -4.612255748004e-01      -5.529024321975e-03      -8.303981877753e-04       3.310700356344e-01 
       2.660943998010e+02       8.565000901189e-04      -2.608246169504e+00      -4.042666746017e-02      -5.355838705315e-02      -4.646075902913e-02      -2.108750670460e-03      -9.411721358309e-03      -2.121719567101e+00      -3.259510083364e-02       1.015959578050e-01       1.013457305801e-01      -4.585730133944e-01      -5.573960004154e-03      -1.872401345178e-03      -2.021647285627e+01       7.835404441054e-02      -4.610356206497e-01      -5.530810968889e-03      -9.318696547246e-04       3.310693377950e-01 
       2.661238377584e+02       8.566260940538e-04      -2.606685501243e+00      -4.046740534592e-02      -5.368788394631e-02      -4.659564078107e-02      -2.119395202609e-03      -9.439712093292e-03      -2.120779710878e+00      -3.262906891813e-02       1.015900749171e-01       1.013390048914e-01      -4.583811032310e-01      -5.575566101520e-03      -1.974716525152e-03      -2.021879966302e+01       7.835721426185e-02      -4.608456012462e-01      -5.532576920432e-03      -1.033322931044e-03       3.310686398268e-01 
       2.661532757158e+02       8.567521049039e-04      -2.605123238984e+00      -4.050809133338e-02      -5.381752849542e-02      -4.673058159140e-02      -2.130065073483e-03      -9.467718802084e-03      -2.119838858421e+00      -3.266298683791e-02       1.015841911368e-01       1.013322782101e-01      -4.581891344079e-01      -5.577151309345e-03      -2.077010131404e-03      -2.022112656605e+01       7.836038385874e-02      -4.606555173783e-01      -5.534322177081e-03      -1.134757630836e-03       3.310679417300e-01 
       2.661827136732e+02       8.568781226690e-04      -2.603559384743e+00      -4.054872537125e-02      -5.394732069734e-02      -4.686558123895e-02      -2.140760317873e-03      -9.495741453039e-03      -2.118897011191e+00      -3.269685456720e-02       1.015783064678e-01       1.013255505415e-01      -4.579971077236e-01      -5.578715628801e-03      -2.179281773028e-03      -2.022345356535e+01       7.836355320101e-02      -4.604653698346e-01      -5.536046739405e-03      -1.236173368361e-03       3.310672435048e-01 
       2.662322601693e+02       8.570902365143e-04      -2.600923700854e+00      -4.061699834855e-02      -5.416610499404e-02      -4.709292895053e-02      -2.158818678980e-03      -9.542941780583e-03      -2.117309563004e+00      -3.275374333523e-02       1.015684000914e-01       1.013142251090e-01      -4.576737826366e-01      -5.581301345892e-03      -2.351362654173e-03      -2.022737031327e+01       7.836888688838e-02      -4.601451943389e-01      -5.538902594842e-03      -1.406820486110e-03       3.310660680450e-01 
       2.662818066654e+02       8.573023699483e-04      -2.598283522613e+00      -4.068512377548e-02      -5.438530752543e-02      -4.732044164659e-02      -2.176949181464e-03      -9.590187027083e-03      -2.115719307975e+00      -3.281048973096e-02       1.015584912267e-01       1.013028969199e-01      -4.573502997123e-01      -5.583827901266e-03      -2.523378345988e-03      -2.023128733370e+01       7.837421985274e-02      -4.598248444600e-01      -5.541699833646e-03      -1.577410958620e-03       3.310648922229e-01 
       2.663313531615e+02       8.575145229711e-04      -2.595638859677e+00      -4.075310140805e-02      -5.460492826678e-02      -4.754811826396e-02      -2.195151990862e-03      -9.637477040431e-03      -2.114126253084e+00      -3.286709363335e-02       1.015485798918e-01       1.012915659995e-01      -4.570266627577e-01      -5.586295302131e-03      -2.695326987947e-03      -2.023520462654e+01       7.837955209303e-02      -4.595043239599e-01      -5.544438460149e-03      -1.747942949794e-03       3.310637160391e-01 
       2.663808996576e+02       8.577266955827e-04      -2.592989721715e+00      -4.082093100251e-02      -5.482496718926e-02      -4.777595773589e-02      -2.213427272567e-03      -9.684811668012e-03      -2.112530405318e+00      -3.292355492214e-02       1.015386661050e-01       1.012802323732e-01      -4.567028755793e-01      -5.588703556379e-03      -2.867206720910e-03      -2.023912219167e+01       7.838488360821e-02      -4.591836366010e-01      -5.547118479367e-03      -1.918414624846e-03       3.310625394946e-01 
       2.664304461536e+02       8.579388877830e-04      -2.590336118414e+00      -4.088861231532e-02      -5.504542425985e-02      -4.800395899202e-02      -2.231775191826e-03      -9.732190756699e-03      -2.110931771671e+00      -3.297987347780e-02       1.015287498843e-01       1.012688960661e-01      -4.563789419832e-01      -5.591052672580e-03      -3.039015687147e-03      -2.024304002898e+01       7.839021439721e-02      -4.588627861466e-01      -5.549739896998e-03      -2.088824150315e-03       3.310613625904e-01 
       2.664799926497e+02       8.581510995721e-04      -2.587678059477e+00      -4.095614510320e-02      -5.526629944134e-02      -4.823212095840e-02      -2.250195913736e-03      -9.779614152860e-03      -2.109330359142e+00      -3.303604918157e-02       1.015188312480e-01       1.012575571036e-01      -4.560548657747e-01      -5.593342659984e-03      -3.210752030356e-03      -2.024695813837e+01       7.839554445900e-02      -4.585417763605e-01      -5.552302719420e-03      -2.259169694098e-03       3.310601853271e-01 
       2.665295391458e+02       8.583633309501e-04      -2.585015554623e+00      -4.102352912307e-02      -5.548759269236e-02      -4.846044255750e-02      -2.268689603242e-03      -9.827081702354e-03      -2.107726174736e+00      -3.309208191544e-02       1.015089102141e-01       1.012462155109e-01      -4.557306507588e-01      -5.595573528520e-03      -3.382413895685e-03      -2.025087651971e+01       7.840087379252e-02      -4.582206110071e-01      -5.554806953698e-03      -2.429449425461e-03       3.310590077058e-01 
