# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1925       3.236970174733e-11       1.832858316399e-12      -1.914615102670e-12       0.000000000000e+00 
 1926       3.233944726672e-11       1.830916310562e-12      -1.947616826319e-12       0.000000000000e+00 
 1927       3.231151908832e-11       1.828767820367e-12      -1.980421381602e-12       0.000000000000e+00 
 1928       3.228589085061e-11       1.826413890102e-12      -2.013014953033e-12       0.000000000000e+00 
 1929       3.226253605946e-11       1.823855570341e-12      -2.045383670140e-12       0.000000000000e+00 
 1930       3.224142808791e-11       1.821093917962e-12      -2.077513607389e-12       0.000000000000e+00 
 1931       3.222254017607e-11       1.818129996154e-12      -2.109390784120e-12       0.000000000000e+00 
 1932       3.220584543085e-11       1.814964874423e-12      -2.141001164469e-12       0.000000000000e+00 
 1933       3.219131682583e-11       1.811599628603e-12      -2.172330657307e-12       0.000000000000e+00 
 1934       3.217892720109e-11       1.808035340864e-12      -2.203365116162e-12       0.000000000000e+00 
 1935       3.216864926297e-11       1.804273099725e-12      -2.234090339153e-12       0.000000000000e+00 
 1936       3.216045558395e-11       1.800314000056e-12      -2.264492068919e-12       0.000000000000e+00 
 1937       3.215431860242e-11       1.796159143094e-12      -2.294555992547e-12       0.000000000000e+00 
 1938       3.215021062253e-11       1.791809636446e-12      -2.324267741505e-12       0.000000000000e+00 
 1939       3.214810381398e-11       1.787266594104e-12      -2.353612891570e-12       0.000000000000e+00 
 1940       3.214797021188e-11       1.782531136447e-12      -2.382576962758e-12       0.000000000000e+00 
 1941       3.214978171652e-11       1.777604390257e-12      -2.411145419254e-12       0.000000000000e+00 
 1942       3.215351009322e-11       1.772487488723e-12      -2.439303669341e-12       0.000000000000e+00 
 1943       3.215912697213e-11       1.767181571453e-12      -2.467037065332e-12       0.000000000000e+00 
 1944       3.216660384806e-11       1.761687784480e-12      -2.494330903497e-12       0.000000000000e+00 
 1945       3.217591208030e-11       1.756007280274e-12      -2.521170423995e-12       0.000000000000e+00 
 1946       3.218702289243e-11       1.750141217750e-12      -2.547540810804e-12       0.000000000000e+00 
 1947       3.219990737212e-11       1.744090762275e-12      -2.573427191648e-12       0.000000000000e+00 
 1948       3.221453418059e-11       1.737857421870e-12      -2.598816355878e-12       0.000000000000e+00 
 1949       3.223086266241e-11       1.731444058539e-12      -2.623701922360e-12       0.000000000000e+00 
 1950       3.224884968356e-11       1.724853884556e-12      -2.648079210273e-12       0.000000000000e+00 
 1951       3.226845191685e-11       1.718090126984e-12      -2.671943524671e-12       0.000000000000e+00 
 1952       3.228962584169e-11       1.711156027691e-12      -2.695290156467e-12       0.000000000000e+00 
 1953       3.231232774381e-11       1.704054843376e-12      -2.718114382417e-12       0.000000000000e+00 
 1954       3.233651371503e-11       1.696789845583e-12      -2.740411465104e-12       0.000000000000e+00 
 1955       3.236213965299e-11       1.689364320724e-12      -2.762176652921e-12       0.000000000000e+00 
 1956       3.238916126091e-11       1.681781570097e-12      -2.783405180059e-12       0.000000000000e+00 
 1957       3.241753404730e-11       1.674044909907e-12      -2.804092266486e-12       0.000000000000e+00 
 1958       3.244721332577e-11       1.666157671284e-12      -2.824233117935e-12       0.000000000000e+00 
 1959       3.247815421470e-11       1.658123200303e-12      -2.843822925885e-12       0.000000000000e+00 
 1960       3.251031163705e-11       1.649944858004e-12      -2.862856867549e-12       0.000000000000e+00 
 1961       3.254364032006e-11       1.641626020414e-12      -2.881330105855e-12       0.000000000000e+00 
 1962       3.257809479501e-11       1.633170078561e-12      -2.899237789431e-12       0.000000000000e+00 
 1963       3.261362939700e-11       1.624580438498e-12      -2.916575052589e-12       0.000000000000e+00 
 1964       3.265019826463e-11       1.615860521322e-12      -2.933337015310e-12       0.000000000000e+00 
 1965       3.268775533979e-11       1.607013763192e-12      -2.949518783227e-12       0.000000000000e+00 
 1966       3.272625436741e-11       1.598043615351e-12      -2.965115447611e-12       0.000000000000e+00 
 1967       3.276564889517e-11       1.588953544143e-12      -2.980122085351e-12       0.000000000000e+00 
 1968       3.280589227328e-11       1.579747031036e-12      -2.994533758944e-12       0.000000000000e+00 
 1969       3.284693765421e-11       1.570427572636e-12      -3.008345516473e-12       0.000000000000e+00 
 1970       3.288873799243e-11       1.560998680713e-12      -3.021552391598e-12       0.000000000000e+00 
 1971       3.293124604417e-11       1.551463882217e-12      -3.034149403532e-12       0.000000000000e+00 
 1972       3.297441436717e-11       1.541826719298e-12      -3.046131557032e-12       0.000000000000e+00 
 1973       3.301819532038e-11       1.532090749327e-12      -3.057493842381e-12       0.000000000000e+00 
 1974       3.306254106378e-11       1.522259544913e-12      -3.068231235371e-12       0.000000000000e+00 
 1975       3.310740355806e-11       1.512336693925e-12      -3.078338697286e-12       0.000000000000e+00 
 1976       3.315273456439e-11       1.502325799511e-12      -3.087811174890e-12       0.000000000000e+00 
 1977       3.319848564419e-11       1.492230480118e-12      -3.096643600409e-12       0.000000000000e+00 
 1978       3.324460815882e-11       1.482054369509e-12      -3.104830891516e-12       0.000000000000e+00 
 1979       3.329105326938e-11       1.471801116788e-12      -3.112367951311e-12       0.000000000000e+00 
 1980       3.333777193642e-11       1.461474386412e-12      -3.119249668313e-12       0.000000000000e+00 
 1981       3.338471491971e-11       1.451077858219e-12      -3.125470916435e-12       0.000000000000e+00 
 1982       3.343183277797e-11       1.440615227441e-12      -3.131026554977e-12       0.000000000000e+00 
 1983       3.347907586860e-11       1.430090204727e-12      -3.135911428603e-12       0.000000000000e+00 
 1984       3.352639434748e-11       1.419506516161e-12      -3.140120367330e-12       0.000000000000e+00 
 1985       3.357373816865e-11       1.408867903284e-12      -3.143648186508e-12       0.000000000000e+00 
 1986       3.362105708411e-11       1.398178123111e-12      -3.146489686808e-12       0.000000000000e+00 
 1987       3.366830319927e-11       1.387440880792e-12      -3.148641338433e-12       0.000000000000e+00 
 1988       3.371543866058e-11       1.376659627017e-12      -3.150106347359e-12       0.000000000000e+00 
 1989       3.376242802403e-11       1.365837759156e-12      -3.150889626378e-12       0.000000000000e+00 
 1990       3.380923570439e-11       1.354978688504e-12      -3.150996114298e-12       0.000000000000e+00 
 1991       3.385582597501e-11       1.344085840298e-12      -3.150430775976e-12       0.000000000000e+00 
 1992       3.390216296765e-11       1.333162653732e-12      -3.149198602351e-12       0.000000000000e+00 
 1993       3.394821067231e-11       1.322212581976e-12      -3.147304610484e-12       0.000000000000e+00 
 1994       3.399393293706e-11       1.311239092194e-12      -3.144753843589e-12       0.000000000000e+00 
 1995       3.403929346783e-11       1.300245665562e-12      -3.141551371069e-12       0.000000000000e+00 
 1996       3.408425582827e-11       1.289235797283e-12      -3.137702288554e-12       0.000000000000e+00 
 1997       3.412878343955e-11       1.278212996608e-12      -3.133211717933e-12       0.000000000000e+00 
 1998       3.417283958020e-11       1.267180786853e-12      -3.128084807393e-12       0.000000000000e+00 
 1999       3.421638738592e-11       1.256142705412e-12      -3.122326731450e-12       0.000000000000e+00 
 2000       3.425938984940e-11       1.245102303781e-12      -3.115942690986e-12       0.000000000000e+00 
 2001       3.430180982016e-11       1.234063147571e-12      -3.108937913287e-12       0.000000000000e+00 
 2002       3.434361000437e-11       1.223028816529e-12      -3.101317652074e-12       0.000000000000e+00 
 2003       3.438475296465e-11       1.212002904551e-12      -3.093087187541e-12       0.000000000000e+00 
 2004       3.442520111993e-11       1.200989019706e-12      -3.084251826390e-12       0.000000000000e+00 
 2005       3.446491674523e-11       1.189990784248e-12      -3.074816901865e-12       0.000000000000e+00 
 2006       3.450386197153e-11       1.179011834634e-12      -3.064787773788e-12       0.000000000000e+00 
 2007       3.454199878555e-11       1.168055821545e-12      -3.054169828596e-12       0.000000000000e+00 
 2008       3.457928902961e-11       1.157126409902e-12      -3.042968479373e-12       0.000000000000e+00 
 2009       3.461569440143e-11       1.146227278882e-12      -3.031189165888e-12       0.000000000000e+00 
 2010       3.465117645396e-11       1.135362121937e-12      -3.018837354629e-12       0.000000000000e+00 
 2011       3.468569659519e-11       1.124534646812e-12      -3.005918538839e-12       0.000000000000e+00 
 2012       3.471921608800e-11       1.113748575560e-12      -2.992438238550e-12       0.000000000000e+00 
 2013       3.475169604996e-11       1.103007644565e-12      -2.978402000621e-12       0.000000000000e+00 
 2014       3.478309745318e-11       1.092315604553e-12      -2.963815398770e-12       0.000000000000e+00 
 2015       3.481338112409e-11       1.081676220613e-12      -2.948684033611e-12       0.000000000000e+00 
 2016       3.484250774330e-11       1.071093272215e-12      -2.933013532689e-12       0.000000000000e+00 
 2017       3.487043784542e-11       1.060570553227e-12      -2.916809550517e-12       0.000000000000e+00 
 2018       3.489713181885e-11       1.050111871932e-12      -2.900077768609e-12       0.000000000000e+00 
 2019       3.492254990566e-11       1.039721051045e-12      -2.882823895513e-12       0.000000000000e+00 
 2020       3.494665220136e-11       1.029401927733e-12      -2.865053666854e-12       0.000000000000e+00 
 2021       3.496939865474e-11       1.019158353630e-12      -2.846772845362e-12       0.000000000000e+00 
 2022       3.499074906771e-11       1.008994194855e-12      -2.827987220910e-12       0.000000000000e+00 
 2023       3.501066309511e-11       9.989133320317e-13      -2.808702610550e-12       0.000000000000e+00 
 2024       3.502910024453e-11       9.889196603038e-13      -2.788924858547e-12       0.000000000000e+00 
 2025       3.504601987613e-11       9.790170893533e-13      -2.768659836414e-12       0.000000000000e+00 
 2026       3.506138641101e-11       9.692091710927e-13      -2.747914174769e-12       0.000000000000e+00 
 2027       3.507518499777e-11       9.594979797662e-13      -2.726697464606e-12       0.000000000000e+00 
 2028       3.508740595879e-11       9.498852237928e-13      -2.705020071994e-12       0.000000000000e+00 
 2029       3.509803959191e-11       9.403726173636e-13      -2.682892407762e-12       0.000000000000e+00 
 2030       3.510707617044e-11       9.309618804485e-13      -2.660324927553e-12       0.000000000000e+00 
 2031       3.511450594312e-11       9.216547388033e-13      -2.637328131883e-12       0.000000000000e+00 
 2032       3.512031913411e-11       9.124529239758e-13      -2.613912566194e-12       0.000000000000e+00 
 2033       3.512450594294e-11       9.033581733130e-13      -2.590088820915e-12       0.000000000000e+00 
 2034       3.512705654451e-11       8.943722299674e-13      -2.565867531514e-12       0.000000000000e+00 
 2035       3.512796108905e-11       8.854968429039e-13      -2.541259378560e-12       0.000000000000e+00 
 2036       3.512720970211e-11       8.767337669065e-13      -2.516275087776e-12       0.000000000000e+00 
 2037       3.512479248450e-11       8.680847625848e-13      -2.490925430096e-12       0.000000000000e+00 
 2038       3.512069951232e-11       8.595515963811e-13      -2.465221221723e-12       0.000000000000e+00 
 2039       3.511492083690e-11       8.511360405764e-13      -2.439173324185e-12       0.000000000000e+00 
 2040       3.510744648477e-11       8.428398732978e-13      -2.412792644390e-12       0.000000000000e+00 
 2041       3.509826645766e-11       8.346648785249e-13      -2.386090134687e-12       0.000000000000e+00 
 2042       3.508737073245e-11       8.266128460963e-13      -2.359076792918e-12       0.000000000000e+00 
 2043       3.507474926117e-11       8.186855717166e-13      -2.331763662477e-12       0.000000000000e+00 
 2044       3.506039197097e-11       8.108848569629e-13      -2.304161832369e-12       0.000000000000e+00 
 2045       3.504428876405e-11       8.032125092916e-13      -2.276282437260e-12       0.000000000000e+00 
 2046       3.502642951773e-11       7.956703420451e-13      -2.248136657540e-12       0.000000000000e+00 
 2047       3.500680408433e-11       7.882601744581e-13      -2.219735719377e-12       0.000000000000e+00 
 2048       3.498540229119e-11       7.809838316651e-13      -2.191090894774e-12       0.000000000000e+00 
 2049       3.496221394065e-11       7.738431447062e-13      -2.162213501627e-12       0.000000000000e+00 
 2050       3.493722881002e-11       7.668399505344e-13      -2.133114903778e-12       0.000000000000e+00 
 2051       3.491043665153e-11       7.599760920220e-13      -2.103806511077e-12       0.000000000000e+00 
 2052       3.488182719235e-11       7.532534179675e-13      -2.074299779433e-12       0.000000000000e+00 
 2053       3.485139013452e-11       7.466737831021e-13      -2.044606210876e-12       0.000000000000e+00 
 2054       3.481911515497e-11       7.402390480963e-13      -2.014737353609e-12       0.000000000000e+00 
 2055       3.478499190544e-11       7.339510795670e-13      -1.984704802070e-12       0.000000000000e+00 
 2056       3.474901001253e-11       7.278117500838e-13      -1.954520196981e-12       0.000000000000e+00 
 2057       3.471115907759e-11       7.218229381757e-13      -1.924195225413e-12       0.000000000000e+00 
 2058       3.467142867677e-11       7.159865283381e-13      -1.893741620838e-12       0.000000000000e+00 
 2059       3.462980836095e-11       7.103044110394e-13      -1.863171163186e-12       0.000000000000e+00 
 2060       3.458628765573e-11       7.047784827272e-13      -1.832495678902e-12       0.000000000000e+00 
 2061       3.454085606140e-11       6.994106458357e-13      -1.801727041004e-12       0.000000000000e+00 
 2062       3.449350305294e-11       6.942028087920e-13      -1.770877169137e-12       0.000000000000e+00 
 2063       3.444421807995e-11       6.891568860229e-13      -1.739958029635e-12       0.000000000000e+00 
 2064       3.439299056666e-11       6.842747979613e-13      -1.708981635569e-12       0.000000000000e+00 
 2065       3.433981455489e-11       6.795580430466e-13      -1.677959600335e-12       0.000000000000e+00 
 2066       3.428470266892e-11       6.750064103936e-13      -1.646901794817e-12       0.000000000000e+00 
 2067       3.422767224955e-11       6.706192580116e-13      -1.615817680815e-12       0.000000000000e+00 
 2068       3.416874072023e-11       6.663959399773e-13      -1.584716756704e-12       0.000000000000e+00 
 2069       3.410792558713e-11       6.623358064294e-13      -1.553608557472e-12       0.000000000000e+00 
 2070       3.404524443924e-11       6.584382035634e-13      -1.522502654773e-12       0.000000000000e+00 
 2071       3.398071494854e-11       6.547024736260e-13      -1.491408656962e-12       0.000000000000e+00 
 2072       3.391435487003e-11       6.511279549103e-13      -1.460336209147e-12       0.000000000000e+00 
 2073       3.384618204189e-11       6.477139817497e-13      -1.429294993226e-12       0.000000000000e+00 
 2074       3.377621438554e-11       6.444598845132e-13      -1.398294727939e-12       0.000000000000e+00 
 2075       3.370446990578e-11       6.413649895994e-13      -1.367345168905e-12       0.000000000000e+00 
 2076       3.363096669091e-11       6.384286194320e-13      -1.336456108669e-12       0.000000000000e+00 
 2077       3.355572291277e-11       6.356500924537e-13      -1.305637376747e-12       0.000000000000e+00 
 2078       3.347875682693e-11       6.330287231211e-13      -1.274898839668e-12       0.000000000000e+00 
 2079       3.340008677273e-11       6.305638218995e-13      -1.244250401021e-12       0.000000000000e+00 
 2080       3.331973117341e-11       6.282546952574e-13      -1.213702001497e-12       0.000000000000e+00 
 2081       3.323770853622e-11       6.261006456612e-13      -1.183263618933e-12       0.000000000000e+00 
 2082       3.315403745254e-11       6.241009715698e-13      -1.152945268356e-12       0.000000000000e+00 
 2083       3.306873659793e-11       6.222549674292e-13      -1.122757002030e-12       0.000000000000e+00 
 2084       3.298182473231e-11       6.205619236674e-13      -1.092708909495e-12       0.000000000000e+00 
 2085       3.289332070001e-11       6.190211266887e-13      -1.062811117617e-12       0.000000000000e+00 
 2086       3.280324342991e-11       6.176318588688e-13      -1.033073790628e-12       0.000000000000e+00 
 2087       3.271161193551e-11       6.163933985489e-13      -1.003507130170e-12       0.000000000000e+00 
 2088       3.261844531508e-11       6.153050200307e-13      -9.741213753419e-13       0.000000000000e+00 
 2089       3.252376275174e-11       6.143659935712e-13      -9.449268027426e-13       0.000000000000e+00 
 2090       3.242758351355e-11       6.135755853769e-13      -9.159337265134e-13       0.000000000000e+00 
 2091       3.232992695367e-11       6.129330575987e-13      -8.871524983841e-13       0.000000000000e+00 
 2092       3.223081251040e-11       6.124376683267e-13      -8.585935077160e-13       0.000000000000e+00 
 2093       3.213025970733e-11       6.120886715845e-13      -8.302671815469e-13       0.000000000000e+00 
 2094       3.202828815344e-11       6.118853173243e-13      -8.021839846342e-13       0.000000000000e+00 
 2095       3.192491754319e-11       6.118268514209e-13      -7.743544195002e-13       0.000000000000e+00 
 2096       3.182016765663e-11       6.119125156671e-13      -7.467890264751e-13       0.000000000000e+00 
 2097       3.171405835954e-11       6.121415477679e-13      -7.194983837419e-13       0.000000000000e+00 
 2098       3.160660960347e-11       6.125131813351e-13      -6.924931073801e-13       0.000000000000e+00 
 2099       3.149784142590e-11       6.130266458822e-13      -6.657838514101e-13       0.000000000000e+00 
 2100       3.138777395034e-11       6.136811668189e-13      -6.393813078372e-13       0.000000000000e+00 
 2101       3.127642738642e-11       6.144759654460e-13      -6.132962066955e-13       0.000000000000e+00 
 2102       3.116382202998e-11       6.154102589495e-13      -5.875393160924e-13       0.000000000000e+00 
 2103       3.104997826322e-11       6.164832603958e-13      -5.621214422525e-13       0.000000000000e+00 
 2104       3.093491823993e-11       6.176939316091e-13      -5.370522221744e-13       0.000000000000e+00 
 2105       3.081867095390e-11       6.190402399360e-13      -5.123364923301e-13       0.000000000000e+00 
 2106       3.070126720598e-11       6.205198962990e-13      -4.879778947892e-13       0.000000000000e+00 
 2107       3.058273792230e-11       6.221306018327e-13      -4.639800823246e-13       0.000000000000e+00 
 2108       3.046311415440e-11       6.238700478714e-13      -4.403467184236e-13       0.000000000000e+00 
 2109       3.034242707939e-11       6.257359159369e-13      -4.170814772990e-13       0.000000000000e+00 
 2110       3.022070800013e-11       6.277258777268e-13      -3.941880439010e-13       0.000000000000e+00 
 2111       3.009798834532e-11       6.298375951022e-13      -3.716701139285e-13       0.000000000000e+00 
 2112       2.997429966973e-11       6.320687200758e-13      -3.495313938403e-13       0.000000000000e+00 
 2113       2.984967365426e-11       6.344168947999e-13      -3.277756008666e-13       0.000000000000e+00 
 2114       2.972414210618e-11       6.368797515541e-13      -3.064064630205e-13       0.000000000000e+00 
 2115       2.959773695922e-11       6.394549127335e-13      -2.854277191095e-13       0.000000000000e+00 
 2116       2.947049027376e-11       6.421399908365e-13      -2.648431187465e-13       0.000000000000e+00 
 2117       2.934243423695e-11       6.449325884529e-13      -2.446564223616e-13       0.000000000000e+00 
 2118       2.921360116290e-11       6.478302982518e-13      -2.248714012134e-13       0.000000000000e+00 
 2119       2.908402349277e-11       6.508307029694e-13      -2.054918374004e-13       0.000000000000e+00 
 2120       2.895373379501e-11       6.539313753973e-13      -1.865215238722e-13       0.000000000000e+00 
 2121       2.882276476541e-11       6.571298783700e-13      -1.679642644413e-13       0.000000000000e+00 
 2122       2.869114922735e-11       6.604237647532e-13      -1.498238737943e-13       0.000000000000e+00 
 2123       2.855892013188e-11       6.638105774319e-13      -1.321041775033e-13       0.000000000000e+00 
 2124       2.842611055790e-11       6.672878492977e-13      -1.148090120373e-13       0.000000000000e+00 
 2125       2.829275371231e-11       6.708531032375e-13      -9.794222477350e-14       0.000000000000e+00 
 2126       2.815888293016e-11       6.745038521208e-13      -8.150767400914e-14       0.000000000000e+00 
 2127       2.802453167480e-11       6.782375987884e-13      -6.550922897241e-14       0.000000000000e+00 
 2128       2.788973353804e-11       6.820518360395e-13      -4.995076983411e-14       0.000000000000e+00 
 2129       2.775452224029e-11       6.859440466204e-13      -3.483618771901e-14       0.000000000000e+00 
 2130       2.761893163071e-11       6.899117032120e-13      -2.016938471726e-14       0.000000000000e+00 
 2131       2.748299568739e-11       6.939522684178e-13      -5.954273895804e-15       0.000000000000e+00 
 2132       2.734674851745e-11       6.980631947523e-13       7.805220690239e-15       0.000000000000e+00 
 2133       2.721022435724e-11       7.022419246282e-13       2.110516398613e-14       0.000000000000e+00 
 2134       2.707345757247e-11       7.064858903450e-13       3.394160992611e-14       0.000000000000e+00 
 2135       2.693648265836e-11       7.107925140767e-13       4.631060142203e-14       0.000000000000e+00 
 2136       2.679933423981e-11       7.151592078597e-13       5.820817035187e-14       0.000000000000e+00 
 2137       2.666204707152e-11       7.195833735809e-13       6.963033754841e-14       0.000000000000e+00 
 2138       2.652465603817e-11       7.240624029655e-13       8.057311278777e-14       0.000000000000e+00 
 2139       2.638719615455e-11       7.285936775651e-13       9.103249477799e-14       0.000000000000e+00 
 2140       2.624970256574e-11       7.331745687456e-13       1.010044711477e-13       0.000000000000e+00 
 2141       2.611221054723e-11       7.378024376751e-13       1.104850184346e-13       0.000000000000e+00 
 2142       2.597475550509e-11       7.424746353120e-13       1.194701020742e-13       0.000000000000e+00 
 2143       2.583737131457e-11       7.471885403098e-13       1.279568676941e-13       0.000000000000e+00 
 2144       2.570008532317e-11       7.519416730397e-13       1.359472239155e-13       0.000000000000e+00 
 2145       2.556292331375e-11       7.567315823231e-13       1.434442840026e-13       0.000000000000e+00 
 2146       2.542591116305e-11       7.615558075739e-13       1.504511767991e-13       0.000000000000e+00 
 2147       2.528907484186e-11       7.664118787877e-13       1.569710467471e-13       0.000000000000e+00 
 2148       2.515244041507e-11       7.712973165309e-13       1.630070539075e-13       0.000000000000e+00 
 2149       2.501603404178e-11       7.762096319291e-13       1.685623739794e-13       0.000000000000e+00 
 2150       2.487988197547e-11       7.811463266567e-13       1.736401983198e-13       0.000000000000e+00 
 2151       2.474401056404e-11       7.861048929252e-13       1.782437339634e-13       0.000000000000e+00 
 2152       2.460844624995e-11       7.910828134727e-13       1.823762036422e-13       0.000000000000e+00 
 2153       2.447321557031e-11       7.960775615527e-13       1.860408458053e-13       0.000000000000e+00 
 2154       2.433834515703e-11       8.010866009226e-13       1.892409146385e-13       0.000000000000e+00 
 2155       2.420386173688e-11       8.061073858333e-13       1.919796800842e-13       0.000000000000e+00 
 2156       2.406979213162e-11       8.111373610178e-13       1.942604278609e-13       0.000000000000e+00 
 2157       2.393616325810e-11       8.161739616802e-13       1.960864594830e-13       0.000000000000e+00 
 2158       2.380300212838e-11       8.212146134845e-13       1.974610922803e-13       0.000000000000e+00 
 2159       2.367033584984e-11       8.262567325439e-13       1.983876594183e-13       0.000000000000e+00 
 2160       2.353819162527e-11       8.312977254094e-13       1.988695099171e-13       0.000000000000e+00 
 2161       2.340659675298e-11       8.363349890589e-13       1.989100086718e-13       0.000000000000e+00 
 2162       2.327557862694e-11       8.413659108861e-13       1.985125364717e-13       0.000000000000e+00 
 2163       2.314516473684e-11       8.463878686896e-13       1.976804900203e-13       0.000000000000e+00 
 2164       2.301538266824e-11       8.513982306616e-13       1.964172819550e-13       0.000000000000e+00 
 2165       2.288626010266e-11       8.563943553770e-13       1.947263408666e-13       0.000000000000e+00 
 2166       2.275782481768e-11       8.613735917822e-13       1.926111113191e-13       0.000000000000e+00 
 2167       2.263010468707e-11       8.663332791843e-13       1.900750538697e-13       0.000000000000e+00 
 2168       2.250312768087e-11       8.712707472399e-13       1.871216450880e-13       0.000000000000e+00 
 2169       2.237692186553e-11       8.761833159438e-13       1.837543775760e-13       0.000000000000e+00 
 2170       2.225151540400e-11       8.810682956185e-13       1.799767599878e-13       0.000000000000e+00 
 2171       2.212693655583e-11       8.859229869027e-13       1.757923170493e-13       0.000000000000e+00 
 2172       2.200321367729e-11       8.907446807404e-13       1.712045895777e-13       0.000000000000e+00 
 2173       2.188037522149e-11       8.955306583697e-13       1.662171345015e-13       0.000000000000e+00 
 2174       2.175844973847e-11       9.002781913121e-13       1.608335248801e-13       0.000000000000e+00 
 2175       2.163746587531e-11       9.049845413610e-13       1.550573499235e-13       0.000000000000e+00 
 2176       2.151745237623e-11       9.096469605709e-13       1.488922150119e-13       0.000000000000e+00 
 2177       2.139843808274e-11       9.142626912465e-13       1.423417417156e-13       0.000000000000e+00 
 2178       2.128045193369e-11       9.188289659312e-13       1.354095678144e-13       0.000000000000e+00 
 2179       2.116352296542e-11       9.233430073965e-13       1.280993473177e-13       0.000000000000e+00 
 2180       2.104768031185e-11       9.278020286306e-13       1.204147504840e-13       0.000000000000e+00 
 2181       2.093295320460e-11       9.322032328274e-13       1.123594638406e-13       0.000000000000e+00 
 2182       2.081936743073e-11       9.365440688859e-13       1.039377493041e-13       0.000000000000e+00 
 2183       2.070693467984e-11       9.408229998023e-13       9.515612560273e-14       0.000000000000e+00 
 2184       2.059566312574e-11       9.450387394107e-13       8.602169817414e-14       0.000000000000e+00 
 2185       2.048556096231e-11       9.491899973367e-13       7.654160112245e-14       0.000000000000e+00 
 2186       2.037663640352e-11       9.532754789925e-13       6.672299725217e-14       0.000000000000e+00 
 2187       2.026889768346e-11       9.572938855725e-13       5.657307810196e-14       0.000000000000e+00 
 2188       2.016235305634e-11       9.612439140484e-13       4.609906397838e-14       0.000000000000e+00 
 2189       2.005701079653e-11       9.651242571649e-13       3.530820398973e-14       0.000000000000e+00 
 2190       1.995287919857e-11       9.689336034349e-13       2.420777607980e-14       0.000000000000e+00 
 2191       1.984996657719e-11       9.726706371350e-13       1.280508706172e-14       0.000000000000e+00 
 2192       1.974828126733e-11       9.763340383008e-13       1.107472651658e-15       0.000000000000e+00 
 2193       1.964783162415e-11       9.799224827221e-13      -1.087770249729e-14       0.000000000000e+00 
 2194       1.954862602307e-11       9.834346419387e-13      -2.314304476138e-14       0.000000000000e+00 
 2195       1.945067285976e-11       9.868691832355e-13      -3.568113151240e-14       0.000000000000e+00 
 2196       1.935398055017e-11       9.902247696379e-13      -4.848451108387e-14       0.000000000000e+00 
 2197       1.925855753058e-11       9.935000599073e-13      -6.154570273729e-14       0.000000000000e+00 
 2198       1.916441225757e-11       9.966937085362e-13      -7.485719662828e-14       0.000000000000e+00 
 2199       1.907155320807e-11       9.998043657441e-13      -8.841145377288e-14       0.000000000000e+00 
 2200       1.897998887935e-11       1.002830677472e-12      -1.022009060137e-13       0.000000000000e+00 
 2201       1.888972778910e-11       1.005771285380e-12      -1.162179559861e-13       0.000000000000e+00 
 2202       1.880077847536e-11       1.008624826838e-12      -1.304549770845e-13       0.000000000000e+00 
 2203       1.871314949663e-11       1.011389934927e-12      -1.449043134284e-13       0.000000000000e+00 
 2204       1.862684943182e-11       1.014065238431e-12      -1.595582798290e-13       0.000000000000e+00 
 2205       1.854188688030e-11       1.016649361831e-12      -1.744091617548e-13       0.000000000000e+00 
 2206       1.845827046191e-11       1.019140925305e-12      -1.894492152984e-13       0.000000000000e+00 
 2207       1.837600881700e-11       1.021538544720e-12      -2.046706671422e-13       0.000000000000e+00 
 2208       1.829511060641e-11       1.023840831626e-12      -2.200657145250e-13       0.000000000000e+00 
 2209       1.821558451153e-11       1.026046393256e-12      -2.356265252081e-13       0.000000000000e+00 
 2210       1.813743923428e-11       1.028153832519e-12      -2.513452374414e-13       0.000000000000e+00 
 2211       1.806068349718e-11       1.030161747994e-12      -2.672139599297e-13       0.000000000000e+00 
 2212       1.798532604329e-11       1.032068733926e-12      -2.832247717989e-13       0.000000000000e+00 
 2213       1.791137563633e-11       1.033873380225e-12      -2.993697225622e-13       0.000000000000e+00 
 2214       1.783884106060e-11       1.035574272455e-12      -3.156408320862e-13       0.000000000000e+00 
 2215       1.776773112108e-11       1.037169991835e-12      -3.320300905574e-13       0.000000000000e+00 
 2216       1.769805464339e-11       1.038659115231e-12      -3.485294584482e-13       0.000000000000e+00 
 2217       1.762982047383e-11       1.040040215154e-12      -3.651308664830e-13       0.000000000000e+00 
 2218       1.756303747944e-11       1.041311859752e-12      -3.818262156046e-13       0.000000000000e+00 
 2219       1.749771454793e-11       1.042472612810e-12      -3.986073769405e-13       0.000000000000e+00 
 2220       1.743386058778e-11       1.043521033739e-12      -4.154661917688e-13       0.000000000000e+00 
 2221       1.737148130516e-11       1.044455981076e-12      -4.323947418104e-13       0.000000000000e+00 
 2222       1.731056951155e-11       1.045277525154e-12      -4.493861621206e-13       0.000000000000e+00 
 2223       1.725111475227e-11       1.045986041434e-12      -4.664338334883e-13       0.000000000000e+00 
 2224       1.719310652370e-11       1.046581907558e-12      -4.835311125692e-13       0.000000000000e+00 
 2225       1.713653427321e-11       1.047065503354e-12      -5.006713318591e-13       0.000000000000e+00 
 2226       1.708138739909e-11       1.047437210834e-12      -5.178477996663e-13       0.000000000000e+00 
